,Date,Transmission_Time,band,utc,power,Recieving_Station,Distance
561,20220828,1115,40,111515,7,G0KTN,302
562,20220828,1115,40,111515,7,DJ9PC,975
563,20220828,1115,40,111515,7,F4KMN,670
564,20220828,1115,40,111515,7,OL7M,1247
565,20220828,1115,40,111515,7,G4BRK,257
566,20220828,1115,40,111514,7,G0KDY,407
567,20220828,1115,40,111512,7,G3YUE,269
568,20220828,1115,40,111512,7,TM62QE,474
569,20220828,1115,40,111512,7,G4MHJ,287
570,20220828,1115,40,111512,7,MW0USK,276
571,20220828,1115,40,111511,7,G6UED,166
572,20220828,1115,40,111511,7,DL7DJ,669
573,20220828,1115,40,111512,7,ON4PB,583
574,20220828,1115,40,111512,7,G8YPE,181
575,20220828,1115,40,111512,7,G4ZTY,106
576,20220828,1115,40,111512,7,GI7KMC,322
577,20220828,1115,40,111511,7,G6FOV,433
578,20220828,1115,40,111511,7,GI4RXX,329
579,20220828,1115,40,111511,7,PA3GQY,478
580,20220828,1115,40,111500,7,MM3NDH,275
581,20220116,1503,20,150314,10,UR5NMZ,2087
582,20220116,1503,20,150316,10,SP9KOK,1423
583,20220116,1503,20,150316,10,SV2SOB,2305
584,20220116,1503,20,150314,10,SV2KBO,2238
585,20220116,1503,20,150314,10,SQ9ETV,1414
586,20220116,1503,20,150315,10,R2AUH,2418
587,20220116,1503,20,150315,10,SP9LKP,1394
588,20230419,1519,40,151915,7,PD2V,507
589,20230419,1519,40,151915,7,G0KTN,302
590,20230419,1519,40,151915,7,F4KJN,1055
591,20230419,1519,40,151915,7,DD9LH,665
592,20230419,1519,40,151914,7,2E0BJL,277
593,20230419,1519,40,151914,7,HB9GIV,963
594,20230419,1519,40,151914,7,PD1TM,492
595,20230419,1519,40,151913,7,ON5PO,587
596,20230419,1519,40,151913,7,DG1DJK,668
597,20230419,1519,40,151911,7,M0WAY,162
598,20230419,1519,40,151900,7,PA3WLE,405
599,20230419,1519,40,151912,7,DL2HWA,928
600,20230419,1519,40,151912,7,PD5BUS,476
601,20230419,1519,40,151912,7,M0RTP,281
602,20230419,1519,40,151911,7,PA0WDN,505
603,20230419,1519,40,151911,7,F8MRQ,720
604,20230419,1519,40,151911,7,PD0JEW,469
605,20230419,1519,40,151900,7,MM3NDH,272
606,20230419,1519,40,151900,7,G4IRN,195
607,20230419,1519,40,151900,7,HB9TMC,1101
608,20210517,2216,20,221618,7,K1AR,5107
609,20210517,2216,20,221616,7,EA3RKD,1423
610,20211028,0910,40,091045,5,SM6FMB,897
611,20211028,0910,40,091017,5,PA1HEM,463
612,20211028,0910,40,091017,5,2E0CVN,418
613,20211028,0910,40,091017,5,F4JVG,887
614,20211028,0910,40,091015,5,EA1UR,1305
615,20211028,0910,40,091015,5,GM8TXC,299
616,20211028,0910,40,091015,5,MM3NDH,264
617,20211028,0910,40,091014,5,MI0TBD,384
618,20211028,0910,40,091014,5,OH1LXF,1680
619,20211028,0910,40,091014,5,DJ0OP,768
620,20211028,0910,40,091014,5,OZ1DSD,727
621,20211028,0910,40,091014,5,OZ9U,880
622,20211028,0910,40,091014,5,PD1ANF,500
623,20211028,0910,40,091014,5,LA9AJA,1209
624,20211028,0910,40,091012,5,DL7DJ,666
625,20211028,0910,40,091012,5,PD5DRE,517
626,20211028,0910,40,091012,5,PC5C,494
627,20211028,0910,40,091012,5,DH1AL,605
628,20211028,0910,40,091012,5,OZ1IKU,757
629,20211028,0910,40,091012,5,GM4SJB,486
630,20211028,0910,40,091012,5,DH4PAP,692
631,20211028,0910,40,091012,5,PC1JB,489
632,20211028,0910,40,091012,5,PI4TX,413
633,20211028,0910,40,091011,5,MM1BXF,300
634,20211028,0910,40,091011,5,PD8L,511
635,20211028,0910,40,091000,5,ON3URE,487
636,20211028,0910,40,091000,5,DL2BBC,567
637,20230912,1912,20,191215,9,OE6ATD,1426
638,20230912,1912,20,191214,9,SP3OP,1275
639,20230912,1912,20,191200,9,SR4DON,1406
640,20230912,1912,20,191200,9,OE5EAN,1230
641,20230912,1912,20,191214,9,ES6DO,1724
642,20230912,1912,20,191202,9,161OS344,1428
643,20230912,1912,20,191200,9,SDR-JN69BA,1063
644,20230912,1912,20,191222,9,HB9CQK,1026
645,20230912,1912,20,191217,9,IV3GQK,1411
646,20230912,1912,20,191215,9,CT2089SWL,1714
647,20230912,1912,20,191214,9,SP5MXZ,1498
648,20230912,1912,20,191214,9,UB6D,2973
649,20230912,1912,20,191213,9,SP5GQ,1471
650,20230912,1912,20,191213,9,DL3SC,1058
651,20230912,1912,20,191200,9,ES5TVI,1774
652,20230912,1912,20,191216,9,9A4GE,1717
653,20230912,1912,20,191215,9,S55SG,1392
654,20230912,1912,20,191213,9,SP3BTC,1210
655,20230912,1912,20,191212,9,SP5AIK,1482
656,20230912,1912,20,191212,9,VO1CRM,3807
657,20230912,1912,20,191212,9,LY2TS,1473
658,20230912,1912,20,191212,9,S56IAR,1401
659,20230912,1912,20,191212,9,DK7JL,992
660,20230912,1912,20,191212,9,SP4I,1363
661,20230912,1912,20,191212,9,DH2NJS,964
662,20230912,1912,20,191212,9,HB9RYB,974
663,20230912,1912,20,191212,9,SP2WEI,1279
664,20230912,1912,20,191212,9,DL1GLO,984
665,20230912,1912,20,191212,9,US2YW,1976
666,20230912,1912,20,191200,9,DL0PF,1170
667,20230912,1912,20,191200,9,HB9TMC,1101
668,20220306,1422,20,142215,10,F5PEY,1201
669,20220306,1422,20,142214,10,F5PTY,1213
670,20220306,1422,20,142216,10,F4GYA,1181
671,20220306,1422,20,142215,10,OK2BBV,1371
672,20220306,1422,20,142215,10,DG9MFH,1051
673,20220306,1422,20,142215,10,OK1VRV,1093
674,20220306,1422,20,142215,10,UA4FEN,2988
675,20220306,1422,20,142215,10,SN6TP,1310
676,20220306,1422,20,142214,10,LA5LIA,1534
677,20220306,1422,20,142214,10,SA3ATF,1428
678,20220306,1422,20,142212,10,IZ3KLB,1277
679,20220306,1422,20,142212,10,LA2VLA,1536
680,20220306,1422,20,142212,10,IZ4JMA,1343
681,20220306,1422,20,142212,10,LA6MNA,1531
682,20220306,1422,20,142212,10,IK3NLK,1321
683,20220306,1422,20,142212,10,DL5MAM,1101
684,20220306,1422,20,142211,10,F6BZQ,1196
685,20210525,1339,40,123915,8,G0KTN,300
686,20210525,1339,40,123914,8,F1NQP,553
687,20210525,1339,40,123914,8,DK1BN,698
688,20210525,1339,40,123912,8,G8DJF,260
689,20210525,1339,40,123912,8,MW0GSR,232
690,20210525,1339,40,123911,8,M0RTP,278
691,20210525,1339,40,123911,8,G4MSA,348
692,20220420,1220,40,122015,10,F1EYG,616
693,20220420,1220,40,122014,10,DF1VB,641
694,20220420,1220,40,122000,10,DL2BBC,567
695,20220420,1220,40,122015,10,G0KTN,300
696,20220420,1220,40,122014,10,2E0EJA,261
697,20220420,1220,40,122000,10,PA3WLE,402
698,20220420,1220,40,122014,10,F5LMJ,663
699,20220420,1220,40,122014,10,ON4JPV,532
700,20220420,1220,40,122014,10,M0RTP,278
701,20220420,1220,40,122014,10,G1BJC,277
702,20220420,1220,40,122014,10,M7JEX,355
703,20220420,1220,40,122014,10,PE2JMR,508
704,20220420,1220,40,122012,10,G1MHU,46
705,20220912,1648,40,164815,6,DH1AKG,973
706,20220912,1648,40,164815,6,OL7M,1247
707,20220912,1648,40,164815,6,F4KMN,670
708,20220912,1648,40,164814,6,F4EAD,681
709,20220912,1648,40,164812,6,DK9ZQ,786
710,20220912,1648,40,164812,6,DK7ZT,746
711,20220912,1648,40,164812,6,DF8KI,665
712,20210422,1038,20,103815,5,CU2CB,2593
713,20210422,1038,20,103815,5,YO8SEP,2152
714,20210422,1038,20,103814,5,EA3ZD,1423
715,20210422,1038,20,103814,5,R1YY,2425
716,20210422,1038,20,103814,5,EA1DGT,1249
717,20210422,1038,20,103814,5,IZ0MIT,1733
718,20210422,1038,20,103812,5,IZ7AUH,2027
719,20210422,1038,20,103812,5,EA5ET,1598
720,20210422,1038,20,103800,5,HB9TMC,1098
721,20231117,0959,40,095914,6,G8ALS,171
722,20231117,0959,40,095915,6,G0KTN,302
723,20231117,0959,40,095919,6,DPH207,767
724,20231117,0959,40,095915,6,PD4HW,448
725,20231117,0959,40,095914,6,SA6FOL,994
726,20231117,0959,40,095912,6,PD0FEW,510
727,20231117,0959,40,095912,6,G8OO,184
728,20231117,0959,40,095912,6,DL7DJ,669
729,20231117,0959,40,095912,6,DC5LI,660
730,20231117,0959,40,095912,6,LA8ENA,782
731,20231117,0959,40,095900,6,MM3NDH,272
732,20231117,0959,40,095900,6,G4IRN,195
733,20210924,0956,40,095628,9,DC4FS,581
734,20210924,0956,40,095617,9,PA7R,511
735,20210924,0956,40,095615,9,2E0EJA,261
736,20210924,0956,40,095615,9,G4BRK,255
737,20210924,0956,40,095615,9,DL3EL,783
738,20210924,0956,40,095615,9,F1EYG,616
739,20210924,0956,40,095615,9,DD9LH,663
740,20210924,0956,40,095615,9,DG9BJA,628
741,20210924,0956,40,095615,9,SM7IUN,921
742,20210924,0956,40,095615,9,OH6BG,1634
743,20210924,0956,40,095615,9,DJ9PC,972
744,20210924,0956,40,095615,9,G0KTN,300
745,20210924,0956,40,095614,9,G0RPM,263
746,20210924,0956,40,095614,9,DF6DBF,645
747,20210924,0956,40,095614,9,SM6NCS,1018
748,20210924,0956,40,095614,9,PD0HLA,430
749,20210924,0956,40,095614,9,PD2BVT,486
750,20210924,0956,40,095614,9,PD4PM,469
751,20210924,0956,40,095613,9,PA3HAD,427
752,20210924,0956,40,095612,9,DJ2IO,611
753,20210924,0956,40,095612,9,LB8UG,1152
754,20210924,0956,40,095612,9,PD0JMH,524
755,20210924,0956,40,095612,9,M0LCS,265
756,20210924,0956,40,095612,9,PD0JOY,428
757,20210924,0956,40,095612,9,DB1KK,667
758,20210924,0956,40,095612,9,DL3HBF,747
759,20210924,0956,40,095612,9,G3YZO,228
760,20210924,0956,40,095612,9,DL7DJ,666
761,20210924,0956,40,095612,9,F5GSJ,630
762,20210924,0956,40,095612,9,PD5JOS,416
763,20210924,0956,40,095611,9,PD4P,413
764,20230105,1157,40,115713,9,G8BCG,456
765,20230105,1157,40,115714,9,MM3NDH,272
766,20230105,1157,40,115714,9,G3RIK,79
767,20230105,1157,40,115714,9,G0OFE,362
768,20230105,1157,40,115714,9,GB3RS,221
769,20230105,1157,40,115713,9,G4XEE,353
770,20230105,1157,40,115712,9,G6UED,166
771,20230105,1157,40,115712,9,G1EUH,118
772,20230105,1157,40,115711,9,G0DLV,417
773,20230105,1157,40,115711,9,M0LCS,267
774,20230105,1157,40,115711,9,G0DJQ,122
775,20210427,1100,20,110016,7,SM2OAN,1885
776,20210427,1100,20,110016,7,CU2GI,2593
777,20210427,1100,20,110015,7,RK1AT,1997
778,20210427,1100,20,110015,7,ES5PC,1768
779,20210427,1100,20,110014,7,SM4FXR,1151
780,20210427,1100,20,110014,7,EA1DGT,1249
781,20210427,1100,20,110000,7,LA2G,1012
782,20210802,1745,40,174516,8,DL9OBM,758
783,20210802,1745,40,174516,8,F1TRF,733
784,20210802,1745,40,174515,8,DD6UVO,984
785,20210802,1745,40,174514,8,LX1GG,692
786,20210802,1745,40,174512,8,DL1NEO,931
787,20210802,1745,40,174514,8,F5BOY,1051
788,20210802,1745,40,174512,8,DH5WB,887
789,20210802,1745,40,174512,8,DK5PH,900
790,20210802,1745,40,174512,8,DL7ACN,862
791,20210510,1430,20,143016,5,F6DZU,1060
792,20230616,2319,20,231915,8,SV8RV,2455
793,20230616,2319,20,231914,8,SV3EXP,2459
794,20230616,2319,20,231900,8,HB9TMC,1101
795,20220726,1157,40,115715,5,F4KMN,668
796,20220726,1157,40,115715,5,ON4PB,583
797,20220726,1157,40,115714,5,F1NQP,553
798,20220726,1157,40,115714,5,F5NMO,668
799,20220726,1157,40,115711,5,DL7DJ,666
800,20220726,1157,40,115700,5,GM0UDL,453
801,20211005,1548,20,154816,6,EC7ZR,1831
802,20211005,1548,20,154815,6,S57CT,1409
803,20220412,1053,40,105316,7,F4BYF,717
804,20220412,1053,40,105315,7,PE2JMR,508
805,20220412,1053,40,105314,7,DL1DBR,669
806,20220412,1053,40,105314,7,F4ISX,595
807,20220412,1053,40,105312,7,F5LMJ,663
808,20220412,1053,40,105312,7,MM7JYS,292
809,20220412,1053,40,105300,7,ON3URE,487
810,20210623,1814,20,181419,6,EA3C,1314
811,20210623,1814,20,181412,6,DG1SRG,767
812,20220518,1039,40,103915,7,DD9LH,663
813,20220518,1039,40,103915,7,F1EYG,616
814,20220518,1039,40,103914,7,DL1NCH,555
815,20220518,1039,40,103914,7,2E0EJA,261
816,20220518,1039,40,103914,7,PA2WDR,430
817,20220518,1039,40,103912,7,PD2HAB,425
818,20220518,1039,40,103911,7,G4KCM,327
819,20220518,1039,40,103900,7,PA3WLE,402
820,20220518,1039,40,103911,7,HB9CQK,1023
821,20220518,1039,40,103911,7,PA3DOE,470
822,20220518,1039,40,103911,7,G8ETP,444
823,20220518,1039,40,103914,7,HB9SOFOF,1008
824,20230524,1354,40,135415,8,G0KTN,302
825,20230524,1354,40,135415,8,G4BRK,257
826,20230524,1354,40,135415,8,DD9LH,665
827,20230524,1354,40,135414,8,GB3RS,221
828,20230524,1354,40,135400,8,GM0UDL,450
829,20220615,1029,40,103015,5,F4KMN,668
830,20220615,1029,40,103015,5,DD9LH,663
831,20220615,1029,40,103015,5,G0KTN,300
832,20220615,1029,40,103014,5,PD2D,577
833,20220615,1029,40,103014,5,HB9CQK,1023
834,20220615,1029,40,103014,5,GQ0KDY,467
835,20220615,1029,40,103014,5,GB3RS/70,218
836,20220615,1029,40,103014,5,2E0EJA,261
837,20220615,1029,40,103013,5,DK4RH/QRP,633
838,20220615,1029,40,103012,5,G7HMV,237
839,20220615,1029,40,103011,5,M7XVK,188
840,20220615,1029,40,103011,5,M0RTP,278
841,20220615,1029,40,103000,5,ON3URE,487
842,20220107,1104,20,110415,9,EA2BHE,1185
843,20220107,1104,20,110416,9,OE4ATS,1421
844,20220107,1104,20,110415,9,SP6OUX,1316
845,20220107,1104,20,110414,9,LB9GI,822
846,20220107,1104,20,110414,9,SM7VGQ,1087
847,20220107,1104,20,110414,9,SP9JBP,1490
848,20220107,1104,20,110414,9,EA1AHY,1197
849,20220107,1104,20,110414,9,LB6B,818
850,20220107,1104,20,110413,9,S57AT,1462
851,20220107,1104,20,110412,9,OK1FHI,1112
852,20220107,1104,20,110412,9,OH2XO,1703
853,20220107,1104,20,110412,9,SM1HOW,1282
854,20220107,1104,20,110400,9,DL0PF,1169
855,20211206,1114,20,111415,8,SM7IUN,921
856,20211206,1114,20,111414,8,OK1TRJ,1229
857,20211206,1114,20,111417,8,R2AUH,2418
858,20211206,1114,20,111416,8,DL0043SWL,864
859,20211206,1114,20,111415,8,OE4ATS,1421
860,20211206,1114,20,111415,8,EC5C,1706
861,20211206,1114,20,111415,8,IU2CAT,1192
862,20211206,1114,20,111415,8,RL3AM,2418
863,20211206,1114,20,111414,8,HA50SU,1462
864,20211206,1114,20,111414,8,CT1EAV,1572
865,20211206,1114,20,111412,8,IZ2FTR,1230
866,20211206,1114,20,111412,8,SP2MKO,1274
867,20211206,1114,20,111412,8,IV3XNF,1327
868,20211206,1114,20,111412,8,EA4GOY,1583
869,20211206,1114,20,111400,8,SM2GHI,1909
870,20210723,1029,40,102915,7,OE9GHV,1053
871,20210723,1029,40,102915,7,F1EYG,616
872,20210723,1029,40,102914,7,DL1NCH,555
873,20210723,1029,40,102914,7,F1NQP,553
874,20210723,1029,40,102912,7,PE1OPK,455
875,20210723,1029,40,102911,7,DL8HXP,753
876,20210723,1029,40,102900,7,ON3URE,487
877,20210923,2232,20,223212,6,EA4T,1517
878,20211029,1614,40,151417,10,HB9CQK,1023
879,20211029,1614,40,151416,10,DL2HYM,914
880,20211029,1614,40,151415,10,GX4WAB,363
881,20211029,1614,40,151415,10,G3ZQC,184
882,20211029,1614,40,151415,10,UKPR25,112
883,20211029,1614,40,151415,10,2E0WCK,288
884,20211029,1614,40,151415,10,PA3ATX,478
885,20211029,1614,40,151415,10,DL0PF-PAVEL,1169
886,20211029,1614,40,151414,10,DL7ACN,862
887,20211029,1614,40,151414,10,G1ZZC,350
888,20211029,1614,40,151414,10,PA2DT,478
889,20211029,1614,40,151414,10,2E0FCC,125
890,20211029,1614,40,151414,10,DF9CY,724
891,20211029,1614,40,151412,10,M0LCS,265
892,20211029,1614,40,151412,10,MM1BXF,300
893,20211029,1614,40,151412,10,MW7FON,228
894,20211029,1614,40,151412,10,DJ3AN,637
895,20211029,1614,40,151412,10,GM4SJB,486
896,20211029,1614,40,151412,10,SM7EGM,955
897,20211029,1614,40,151412,10,GW0MAV,298
898,20211029,1614,40,151412,10,G4MSA,348
899,20211029,1614,40,151412,10,DG2YCB,674
900,20211029,1614,40,151412,10,PD5DRE,517
901,20211029,1614,40,151412,10,M0TAZ,276
902,20211029,1614,40,151412,10,MW0GSR,232
903,20211029,1614,40,151412,10,G0DYW,228
904,20211029,1614,40,151412,10,PD0IFI,541
905,20211029,1614,40,151412,10,ONL12701,451
906,20211029,1614,40,151412,10,ON6IG,404
907,20211029,1614,40,151412,10,G4AQA,50
908,20211029,1614,40,151412,10,G8GGI,288
909,20211029,1614,40,151412,10,ON4PB,583
910,20211029,1614,40,151400,10,DL0PF,1167
911,20211029,1614,40,151400,10,HB9TMC,1098
912,20211029,1614,40,151400,10,ON3URE,487
913,20210913,1506,40,150612,6,DL7DJ,666
914,20210913,1506,40,150612,6,DJ1AA,772
915,20221116,1628,20,162813,6,OG70AD,1705
916,20221116,1628,20,162815,6,OH4NVX,1915
917,20221116,1628,20,162814,6,OH2O,1671
918,20221116,1628,20,162812,6,ES3TI,1679
919,20221116,1628,20,162812,6,OH3NK,1712
920,20221116,1628,20,162800,6,HB9TMC,1101
921,20221116,1628,20,162800,6,OH2BUA,1786
922,20211201,1609,40,161045,7,DL2PK,591
923,20211201,1609,40,160919,7,DJ9BS,738
924,20211201,1609,40,160915,7,DD9LH,663
925,20211201,1609,40,160915,7,DJ9PC,972
926,20211201,1609,40,160914,7,G4AMT,535
927,20211201,1609,40,160900,7,ON4RST,551
928,20211201,1609,40,160920,7,DC4FS,581
929,20211201,1609,40,160915,7,DL4KAG,640
930,20211201,1609,40,160914,7,DC7AZ,978
931,20211201,1609,40,160912,7,DF6DBF,645
932,20211201,1609,40,160912,7,DL4DBM,635
933,20211201,1609,40,160912,7,GM0DYU,390
934,20211201,1609,40,160912,7,DH1AKG,970
935,20211201,1609,40,160912,7,F4ISX,595
936,20211201,1609,40,160912,7,PB1HF,579
937,20211201,1609,40,160912,7,F4GTB,638
938,20211201,1609,40,160912,7,SM6NCS,1018
939,20211201,1609,40,160912,7,OE3FVU,1335
940,20211201,1609,40,160900,7,DL0PF,1167
941,20211201,1609,40,160900,7,HB9TMC,1098
942,20220707,1520,20,152015,8,OH0K/6,1652
943,20220707,1520,20,152014,8,CT2089SWL,1713
944,20220707,1520,20,152014,8,GM4LIS,306
945,20220707,1520,20,152014,8,MM7RGM,306
946,20220707,1520,20,152014,8,IV3LNQ,1407
947,20220707,1520,20,152012,8,ES5GI,1766
948,20220707,1520,20,152013,8,OH3OJ,1707
949,20220707,1520,20,152014,8,SP9TP,1428
950,20220707,1520,20,152013,8,DL5GSM,871
951,20220707,1520,20,152012,8,OH/LA2VLA,1536
952,20220707,1520,20,152012,8,SP7QJF,1626
953,20220707,1520,20,152012,8,OH6FYP,1665
954,20220707,1520,20,152012,8,OE3JBS,1326
955,20220707,1520,20,152012,8,S57DD,1408
956,20220707,1520,20,152012,8,OE6IWG,1354
957,20220707,1520,20,152012,8,LY3PW,1473
958,20220707,1520,20,152000,8,HB9TMC,1098
959,20211127,1535,20,153512,6,IK4LZH,1375
960,20230719,1905,20,190500,7,OH2BUA,1786
961,20231010,1332,40,133215,9,2M0HZD,438
962,20231010,1332,40,133215,9,G0KTN,302
963,20231010,1332,40,133215,9,G3YJZ,265
964,20231010,1332,40,133215,9,MM7SHX,444
965,20231010,1332,40,133215,9,G8XQP,212
966,20231010,1332,40,133214,9,SM6NCS,1019
967,20231010,1332,40,133214,9,PE2JMR,511
968,20231010,1332,40,133214,9,PD2PE,433
969,20231010,1332,40,133214,9,PD2V,507
970,20231010,1332,40,133212,9,PE1MHY,510
971,20231010,1332,40,133212,9,G8BQR,210
972,20231010,1332,40,133211,9,G5KCI,178
973,20231010,1332,40,133211,9,ON5ZZ,462
974,20231010,1332,40,133211,9,DK1XAM,645
975,20231010,1332,40,133211,9,DD2DP,630
976,20231010,1332,40,133200,9,HB9TMC,1101
977,20231010,1332,40,133200,9,MM3NDH,272
978,20231010,1332,40,133200,9,PI4CC,411
979,20230420,1836,40,183615,8,G0KTN,302
980,20230420,1836,40,183615,8,DM5EE,799
981,20230420,1836,40,183614,8,G0OFE,362
982,20230420,1836,40,183614,8,F2DX,975
983,20230420,1836,40,183614,8,OK1TRJ,1232
984,20230420,1836,40,183614,8,PA3GHI,425
985,20230420,1836,40,183614,8,DK7ZT,746
986,20230420,1836,40,183612,8,MM0KMK,275
987,20230420,1836,40,183612,8,F6DAY,983
988,20230420,1836,40,183600,8,MM3NDH,272
989,20240222,1319,40,131915,5,G8LCO,240
990,20240222,1319,40,131915,5,DL8LAS,746
991,20240222,1319,40,131915,5,DO2PHS,735
992,20240222,1319,40,131915,5,G8XQP,212
993,20240222,1319,40,131914,5,DF1QQ,610
994,20240222,1319,40,131915,5,G0KTN,302
995,20240222,1319,40,131914,5,DL7VTW,931
996,20240222,1319,40,131914,5,F8DBF,667
997,20240222,1319,40,131914,5,ON6PL,484
998,20240222,1319,40,131914,5,2E0EJA,263
999,20240222,1319,40,131914,5,PD0JOY,431
1000,20240222,1319,40,131912,5,SM6NCS,1019
1001,20240222,1319,40,131912,5,DJ3KS,642
1002,20240222,1319,40,131911,5,M0IEP,260
1003,20240222,1319,40,131911,5,SA7ORA/1,952
1004,20240222,1319,40,131911,5,PD0IFI,544
1005,20240222,1319,40,131911,5,G1OJS,345
1006,20240222,1319,40,131911,5,G4CTP,300
1007,20240222,1319,40,131911,5,OZ8R,842
1008,20240222,1319,40,131911,5,G4ENM,358
1009,20240222,1319,40,131911,5,PD5JOS,419
1010,20240222,1319,40,131911,5,ON6AO,585
1011,20240222,1319,40,131911,5,DL6REX,775
1012,20240222,1319,40,131911,5,G4NVB,217
1013,20240222,1319,40,131911,5,DL8GG,946
1014,20240222,1319,40,131911,5,PA1LCS,426
1015,20240222,1319,40,131900,5,MM3NDH,272
1016,20240222,1319,40,131900,5,G4BRK,257
1017,20240222,1319,40,131900,5,G4IRN,195
1018,20240222,1319,40,131900,5,2E0INH,150
1019,20240222,1319,40,131900,5,HB9TMC,1101
1020,20240222,1319,40,131900,5,DF8JO/SDR,696
1021,20220315,1414,40,141414,9,M7ODY,211
1022,20220315,1414,40,141415,9,F1EYG,616
1023,20220315,1414,40,141414,9,G3PXT,210
1024,20220315,1414,40,141400,9,SA7LIL,906
1025,20220315,1414,40,141414,9,G0OFE,361
1026,20220315,1414,40,141415,9,G0KTN,300
1027,20220315,1414,40,141414,9,M0HSL,268
1028,20220315,1414,40,141412,9,MM7NSY,270
1029,20220315,1414,40,141400,9,2E0ZPM,190
1030,20220315,1414,40,141415,9,M1BZN,222
1031,20220315,1414,40,141415,9,DG4BAD,587
1032,20220315,1414,40,141415,9,M7MDB,377
1033,20220315,1414,40,141412,9,G0AMO,303
1034,20220315,1414,40,141412,9,M0MPQ,174
1035,20220315,1414,40,141412,9,DL6YJB,620
1036,20220315,1414,40,141412,9,M6FPW,182
1037,20220315,1414,40,141412,9,M0TAZ,276
1038,20220315,1414,40,141412,9,G3TKF,304
1039,20220315,1414,40,141412,9,G4SGD,132
1040,20220315,1414,40,141412,9,OZ1RH,831
1041,20220315,1414,40,141412,9,HB9CQK,1023
1042,20220315,1414,40,141412,9,G4NVB,215
1043,20220315,1414,40,141400,9,SWLJO52,771
1044,20220605,1543,20,154314,7,MI0AHH,378
1045,20220605,1543,20,154312,7,DJ8RS,845
1046,20220605,1543,20,154300,7,HB9TMC,1098
1047,20210831,1514,20,151417,7,R2AUH,2418
1048,20210831,1514,20,151415,7,HB9JAS,1012
1049,20210831,1514,20,151400,7,HB9TMC,1098
1050,20220422,1750,20,175028,6,S57C,1467
1051,20220422,1750,20,175017,6,S57CT,1409
1052,20220422,1750,20,175017,6,S58BO,1485
1053,20220422,1750,20,175017,6,EA1FHR,1211
1054,20220422,1750,20,175014,6,HA8IB,1735
1055,20220422,1750,20,175012,6,SP7NL,1553
1056,20220422,1750,20,175000,6,SM2GHI,1909
1057,20220422,1750,20,175000,6,SR4DON,1404
1058,20220804,1218,20,121816,5,HB9CQK,1023
1059,20220804,1218,20,121814,5,SA7DXN,955
1060,20220804,1218,20,121800,5,HB9TMC,1098
1061,20220804,1218,20,121800,5,DL0PF,1167
1062,20220804,1218,20,121814,5,OZ/HB3XXE,631
1063,20220804,1218,20,121814,5,F4ACR,846
1064,20210803,1042,40,104214,5,DF7EF,704
1065,20210803,1042,40,104214,5,DJ4JB,674
1066,20210803,1042,40,104214,5,F5NBQ,936
1067,20210803,1042,40,104212,5,ON4ARJ,477
1068,20210803,1042,40,104200,5,DL0PF,1167
1069,20210803,1042,40,104212,5,PE1OPK,455
1070,20210803,1042,40,104212,5,2E0APZ,418
1071,20210803,1042,40,104212,5,EA1UR,1305
1072,20210803,1042,40,104200,5,ON3URE,487
1073,20240223,1751,40,175115,9,PD0ME,535
1074,20240223,1751,40,175116,9,GM8FHK,266
1075,20240223,1751,40,175115,9,SM4NKZ,1162
1076,20240223,1751,40,175115,9,MW0USK,276
1077,20240223,1751,40,175115,9,SM6KIW,932
1078,20240223,1751,40,175115,9,G1OJS,345
1079,20240223,1751,40,175115,9,G0KTN,302
1080,20240223,1751,40,175114,9,G6XJU,349
1081,20240223,1751,40,175112,9,PA1LCS,426
1082,20240223,1751,40,175112,9,DL7DJ,669
1083,20240223,1751,40,175100,9,MM3NDH,272
1084,20240223,1751,40,175100,9,SA7LIL,908
1085,20240223,1751,40,175100,9,G4IRN,195
1086,20210524,1904,40,190422,10,DL6WJ,686
1087,20210524,1904,40,190415,10,PD0MNO,438
1088,20210524,1904,40,190414,10,LA1APA,839
1089,20210524,1904,40,190414,10,G4MSA,348
1090,20210524,1904,40,190414,10,M0RLC,187
1091,20210524,1904,40,190414,10,DK5FN,765
1092,20210524,1904,40,190414,10,M7XVK,188
1093,20210524,1904,40,190414,10,DL3KBJ,659
1094,20210524,1904,40,190413,10,G8DJF,260
1095,20210524,1904,40,190413,10,GM0DYU,390
1096,20210524,1904,40,190413,10,ON4LKL,463
1097,20210524,1904,40,190412,10,PA3FNY,459
